0.05,1000,500,248791_at,267218_at,264500_at,261181_at,254336_at,245371_at,258116_at,260990_at,264934_at,248405_at,252306_at,250794_at,267198_at,257943_at,258130_at,250083_at,245892_at,263988_at,264610_at,245560_at,259844_at,253724_at,265091_s_at,246889_at,267620_at,261533_at,262726_at,258590_at,253463_at,246966_at,245624_at,254146_at,258352_at,255073_at,257934_at,257944_at,248593_at,247785_at,247697_at,253433_s_at,246466_at,254394_at,247796_at,259107_at,254791_at,248297_at,262103_at,262545_at,256773_at,248022_at,251674_at,249502_s_at,257878_at,247262_at,256985_at
0.05,1000,1000,248791_at,264500_at,267218_at,261181_at,254336_at,252306_at,260990_at,245371_at,258116_at,264934_at,248405_at,250794_at,257943_at,258130_at,267198_at,250083_at,263988_at,245892_at,264610_at,253724_at,245560_at,259844_at,262726_at,261533_at,245624_at,265091_s_at,258590_at,267620_at,246889_at,246966_at,254146_at,255073_at,258352_at,253463_at,257934_at,247785_at,257944_at,246466_at,248593_at,253433_s_at,256773_at,247697_at,254791_at,254394_at,259107_at,248297_at,247796_at,262545_at,248022_at,262103_at,247262_at,249502_s_at,251674_at,257878_at,256985_at
0.05,1000,1500,267218_at,248791_at,261181_at,264500_at,254336_at,245371_at,260990_at,264934_at,252306_at,248405_at,258116_at,250794_at,250083_at,267198_at,257943_at,263988_at,258130_at,245892_at,264610_at,245560_at,253724_at,262726_at,267620_at,261533_at,259844_at,258590_at,245624_at,265091_s_at,246889_at,246966_at,254146_at,255073_at,253463_at,258352_at,257944_at,257934_at,248593_at,246466_at,247785_at,254394_at,253433_s_at,247697_at,256773_at,248297_at,254791_at,259107_at,247796_at,248022_at,262545_at,262103_at,251674_at,247262_at,249502_s_at,256985_at,257878_at
0.05,1000,2000,248791_at,267218_at,264500_at,261181_at,254336_at,245371_at,252306_at,260990_at,248405_at,258116_at,264934_at,250794_at,267198_at,258130_at,257943_at,263988_at,250083_at,264610_at,245892_at,253724_at,245560_at,259844_at,262726_at,267620_at,258590_at,261533_at,265091_s_at,245624_at,246889_at,246966_at,254146_at,253463_at,255073_at,258352_at,257944_at,257934_at,248593_at,246466_at,253433_s_at,254394_at,247785_at,247697_at,256773_at,248297_at,254791_at,259107_at,247796_at,262545_at,248022_at,262103_at,251674_at,249502_s_at,256985_at,247262_at,257878_at
0.05,1250,100,267218_at,261181_at,248791_at,264500_at,254336_at,250794_at,250083_at,260990_at,245371_at,245892_at,263988_at,248405_at,258130_at,257943_at,264934_at,264610_at,252306_at,245560_at,258116_at,267198_at,253724_at,258590_at,265091_s_at,267620_at,245624_at,246966_at,246889_at,261533_at,262726_at,259844_at,246466_at,258352_at,254146_at,254791_at,253463_at,255073_at,257934_at,247697_at,259107_at,247785_at,257944_at,262545_at,254394_at,248593_at,247796_at,248297_at,247262_at,249502_s_at,256773_at,248022_at,253433_s_at,250026_at,262103_at,251674_at,245467_at
0.05,1250,250,267218_at,264500_at,261181_at,248791_at,254336_at,245371_at,248405_at,250794_at,250083_at,260990_at,264934_at,258116_at,267198_at,257943_at,263988_at,252306_at,245560_at,245892_at,259844_at,253724_at,267620_at,264610_at,258590_at,246966_at,258130_at,265091_s_at,245624_at,261533_at,258352_at,246889_at,253463_at,254146_at,262726_at,255073_at,247796_at,257944_at,247697_at,247785_at,248297_at,259107_at,257934_at,256773_at,246466_at,262545_at,248593_at,254791_at,253433_s_at,254394_at,254786_at,248022_at,249063_at,247262_at,262103_at,257878_at,256985_at
0.05,1250,500,248791_at,264500_at,261181_at,267218_at,254336_at,245371_at,260990_at,250794_at,248405_at,252306_at,264934_at,250083_at,257943_at,267198_at,263988_at,245560_at,258116_at,258130_at,264610_at,245892_at,259844_at,265091_s_at,253724_at,258590_at,246966_at,261533_at,267620_at,262726_at,245624_at,254146_at,258352_at,246889_at,253463_at,257934_at,255073_at,247785_at,257944_at,247697_at,246466_at,253433_s_at,248593_at,254791_at,256773_at,259107_at,248297_at,254394_at,247262_at,247796_at,262545_at,248022_at,254786_at,249063_at,262103_at,257878_at,256985_at
0.05,1250,1000,267218_at,248791_at,261181_at,264500_at,254336_at,245371_at,260990_at,250794_at,248405_at,264934_at,258116_at,252306_at,250083_at,257943_at,267198_at,245560_at,263988_at,264610_at,245892_at,258130_at,258590_at,267620_at,253724_at,265091_s_at,246966_at,245624_at,262726_at,259844_at,261533_at,258352_at,254146_at,246889_at,255073_at,253463_at,246466_at,257944_at,247785_at,256773_at,247697_at,257934_at,254791_at,253433_s_at,248593_at,248297_at,259107_at,262545_at,254394_at,248022_at,247262_at,247796_at,249063_at,249502_s_at,257878_at,262103_at,256985_at
0.05,1250,1500,261181_at,267218_at,264500_at,248791_at,254336_at,245371_at,260990_at,250794_at,248405_at,264934_at,250083_at,252306_at,258116_at,257943_at,267198_at,245892_at,245560_at,263988_at,258130_at,264610_at,267620_at,258590_at,265091_s_at,246966_at,259844_at,245624_at,253724_at,261533_at,262726_at,254146_at,246889_at,258352_at,253463_at,255073_at,257944_at,247697_at,247785_at,257934_at,246466_at,253433_s_at,248593_at,254394_at,254791_at,248297_at,262545_at,256773_at,259107_at,247796_at,248022_at,247262_at,262103_at,249063_at,257878_at,249502_s_at,256985_at
0.05,1250,2000,267218_at,264500_at,261181_at,248791_at,254336_at,245371_at,250794_at,260990_at,248405_at,264934_at,250083_at,258116_at,257943_at,252306_at,267198_at,245560_at,263988_at,245892_at,264610_at,258130_at,258590_at,267620_at,259844_at,265091_s_at,246966_at,245624_at,253724_at,254146_at,261533_at,262726_at,246889_at,258352_at,253463_at,255073_at,247785_at,257944_at,246466_at,247697_at,257934_at,256773_at,254394_at,254791_at,248297_at,248593_at,253433_s_at,259107_at,262545_at,247796_at,247262_at,248022_at,262103_at,249063_at,249502_s_at,256985_at,257878_at
0.05,1500,100,267218_at,264500_at,261181_at,248791_at,254336_at,245371_at,250083_at,250794_at,264934_at,248405_at,260990_at,257943_at,264610_at,245560_at,267620_at,258116_at,265091_s_at,267198_at,258590_at,245892_at,259844_at,254146_at,245624_at,263988_at,246966_at,261533_at,258130_at,253724_at,258352_at,247785_at,252306_at,257944_at,246466_at,262726_at,257934_at,254791_at,246889_at,248593_at,255073_at,248022_at,248297_at,253433_s_at,253463_at,259107_at,256773_at,247697_at,254394_at,247796_at,247262_at,262103_at,262545_at,249063_at,254786_at,249502_s_at,258342_at
0.05,1500,250,261181_at,264500_at,267218_at,248791_at,254336_at,250794_at,248405_at,260990_at,245371_at,245560_at,257943_at,250083_at,267620_at,263988_at,258116_at,265091_s_at,245892_at,246966_at,258590_at,267198_at,264934_at,245624_at,264610_at,252306_at,259844_at,262726_at,253724_at,261533_at,258130_at,254146_at,258352_at,246889_at,257944_at,254791_at,246466_at,262545_at,256773_at,255073_at,253463_at,247785_at,257934_at,247697_at,259107_at,253433_s_at,254786_at,248022_at,254394_at,247262_at,248297_at,247796_at,248593_at,256985_at,249063_at,257878_at,249502_s_at
0.05,1500,500,261181_at,267218_at,248791_at,264500_at,254336_at,245371_at,250794_at,260990_at,250083_at,248405_at,258116_at,245560_at,264934_at,267620_at,257943_at,265091_s_at,245892_at,258590_at,267198_at,246966_at,263988_at,258130_at,245624_at,252306_at,259844_at,264610_at,254146_at,262726_at,261533_at,253724_at,258352_at,246889_at,247785_at,257944_at,254791_at,255073_at,246466_at,253463_at,247697_at,257934_at,259107_at,256773_at,253433_s_at,247262_at,249063_at,254394_at,262545_at,248297_at,248593_at,247796_at,248022_at,254786_at,257878_at,256985_at,262103_at
0.05,1500,1000,267218_at,264500_at,261181_at,248791_at,254336_at,250794_at,245371_at,248405_at,250083_at,260990_at,245560_at,264934_at,257943_at,258590_at,245892_at,267620_at,258116_at,265091_s_at,263988_at,246966_at,245624_at,258130_at,267198_at,264610_at,259844_at,252306_at,254146_at,262726_at,261533_at,253724_at,258352_at,246889_at,253463_at,257944_at,247697_at,255073_at,254791_at,246466_at,257934_at,247785_at,256773_at,262545_at,247262_at,259107_at,253433_s_at,248297_at,247796_at,254394_at,248593_at,249063_at,248022_at,254786_at,249502_s_at,257878_at,262103_at
0.05,1500,1500,267218_at,261181_at,264500_at,248791_at,254336_at,250794_at,245371_at,260990_at,248405_at,250083_at,264934_at,257943_at,245560_at,258590_at,267198_at,258116_at,267620_at,245892_at,263988_at,246966_at,265091_s_at,264610_at,245624_at,259844_at,258130_at,252306_at,254146_at,261533_at,253724_at,258352_at,262726_at,246889_at,257944_at,246466_at,254791_at,247785_at,253463_at,256773_at,247697_at,257934_at,255073_at,262545_at,259107_at,253433_s_at,254394_at,248297_at,248593_at,247262_at,247796_at,249063_at,248022_at,254786_at,257878_at,249502_s_at,262103_at
0.05,1500,2000,267218_at,261181_at,264500_at,248791_at,254336_at,250794_at,245371_at,248405_at,260990_at,250083_at,264934_at,245560_at,257943_at,258590_at,267620_at,265091_s_at,258116_at,267198_at,263988_at,245892_at,246966_at,264610_at,245624_at,259844_at,258130_at,252306_at,254146_at,253724_at,261533_at,258352_at,262726_at,246889_at,254791_at,257944_at,246466_at,247785_at,255073_at,257934_at,247697_at,256773_at,253463_at,248297_at,253433_s_at,259107_at,254394_at,262545_at,247262_at,248593_at,247796_at,249063_at,248022_at,254786_at,257878_at,249502_s_at,262103_at
0.05,1750,100,261181_at,267218_at,254336_at,264500_at,250794_at,248791_at,248405_at,245371_at,260990_at,264934_at,246966_at,250083_at,245560_at,257943_at,267620_at,265091_s_at,259844_at,258590_at,245624_at,252306_at,245892_at,258352_at,264610_at,263988_at,253724_at,258116_at,254146_at,267198_at,257944_at,246466_at,248297_at,258130_at,262726_at,246889_at,249063_at,261533_at,254791_at,247697_at,254394_at,247785_at,259107_at,257934_at,253433_s_at,262545_at,256773_at,247262_at,257878_at,253463_at,264214_s_at,248593_at,248022_at,256985_at,254786_at,262103_at,262083_at
0.05,1750,250,261181_at,267218_at,264500_at,248791_at,250794_at,254336_at,250083_at,248405_at,245371_at,260990_at,245892_at,258590_at,267620_at,265091_s_at,245560_at,264934_at,254146_at,246966_at,257943_at,245624_at,258116_at,264610_at,263988_at,259844_at,258352_at,261533_at,258130_at,253724_at,262726_at,267198_at,262545_at,247697_at,252306_at,254791_at,255073_at,246466_at,256773_at,247785_at,257944_at,259107_at,253463_at,246889_at,248297_at,248593_at,247262_at,249063_at,253433_s_at,257934_at,254786_at,247796_at,248022_at,254394_at,257878_at,249502_s_at,264214_s_at
0.05,1750,500,261181_at,267218_at,264500_at,248791_at,254336_at,250794_at,248405_at,260990_at,245371_at,250083_at,245560_at,258590_at,267620_at,257943_at,265091_s_at,246966_at,264934_at,258116_at,259844_at,245892_at,245624_at,254146_at,264610_at,267198_at,263988_at,261533_at,258352_at,253724_at,258130_at,262726_at,247785_at,246889_at,252306_at,257944_at,256773_at,254791_at,247697_at,246466_at,262545_at,257934_at,248297_at,259107_at,247262_at,253463_at,254394_at,254786_at,248022_at,249063_at,255073_at,253433_s_at,256985_at,248593_at,247796_at,264214_s_at,257878_at
0.05,1750,1000,261181_at,264500_at,267218_at,248791_at,254336_at,250794_at,250083_at,245560_at,245371_at,248405_at,260990_at,258590_at,267620_at,246966_at,265091_s_at,245892_at,264934_at,257943_at,245624_at,259844_at,263988_at,267198_at,264610_at,258116_at,254146_at,258352_at,262726_at,261533_at,258130_at,253724_at,252306_at,246889_at,247785_at,247697_at,254791_at,257944_at,246466_at,257934_at,248297_at,256773_at,262545_at,247262_at,255073_at,253433_s_at,259107_at,249063_at,254394_at,253463_at,254786_at,248593_at,248022_at,257878_at,247796_at,249502_s_at,262103_at
0.05,1750,1500,261181_at,267218_at,264500_at,254336_at,248791_at,250794_at,250083_at,248405_at,245560_at,260990_at,245371_at,258590_at,267620_at,257943_at,265091_s_at,246966_at,264934_at,245892_at,245624_at,258116_at,254146_at,259844_at,263988_at,264610_at,267198_at,258352_at,262726_at,253724_at,261533_at,258130_at,252306_at,246889_at,247785_at,254791_at,246466_at,257944_at,256773_at,247697_at,262545_at,257934_at,255073_at,248297_at,249063_at,259107_at,253463_at,247262_at,253433_s_at,254786_at,254394_at,248022_at,248593_at,247796_at,257878_at,249502_s_at,256985_at
0.05,1750,2000,267218_at,261181_at,264500_at,254336_at,248791_at,250794_at,248405_at,250083_at,245371_at,245560_at,260990_at,258590_at,267620_at,257943_at,265091_s_at,246966_at,264934_at,245892_at,258116_at,264610_at,245624_at,259844_at,263988_at,267198_at,254146_at,258352_at,253724_at,261533_at,252306_at,262726_at,258130_at,246889_at,257944_at,247785_at,254791_at,247697_at,246466_at,256773_at,248297_at,262545_at,259107_at,257934_at,255073_at,249063_at,253463_at,247262_at,254786_at,254394_at,253433_s_at,247796_at,248593_at,248022_at,257878_at,256985_at,262103_at
0.05,2000,100,261181_at,264500_at,267218_at,250794_at,254336_at,250083_at,248791_at,248405_at,258590_at,245371_at,267620_at,260990_at,264934_at,265091_s_at,245560_at,257943_at,246966_at,245624_at,258352_at,245892_at,263988_at,253724_at,262726_at,267198_at,254146_at,259844_at,246889_at,264610_at,258116_at,247697_at,246466_at,262545_at,247785_at,254791_at,261533_at,247262_at,248297_at,258130_at,252306_at,259107_at,256773_at,249063_at,257944_at,254786_at,257878_at,264214_s_at,254394_at,248022_at,255073_at,262083_at,257934_at,256985_at,253433_s_at,259576_at,261907_at
0.05,2000,250,261181_at,264500_at,267218_at,250794_at,254336_at,245560_at,248791_at,248405_at,250083_at,258590_at,245371_at,265091_s_at,267620_at,245892_at,245624_at,260990_at,246966_at,263988_at,264934_at,257943_at,254146_at,267198_at,259844_at,264610_at,261533_at,258116_at,258352_at,253724_at,262726_at,258130_at,256773_at,247785_at,254791_at,247262_at,249063_at,246466_at,246889_at,248297_at,247697_at,259107_at,257944_at,262545_at,257934_at,254786_at,252306_at,257878_at,254394_at,255073_at,248022_at,248593_at,253433_s_at,247796_at,262083_at,262103_at,253463_at
0.05,2000,500,261181_at,267218_at,264500_at,250794_at,248791_at,254336_at,250083_at,248405_at,245560_at,258590_at,245371_at,265091_s_at,267620_at,260990_at,264934_at,246966_at,245624_at,257943_at,245892_at,259844_at,254146_at,264610_at,263988_at,258352_at,267198_at,258116_at,261533_at,262726_at,253724_at,246466_at,258130_at,247785_at,247697_at,257944_at,254791_at,262545_at,247262_at,259107_at,256773_at,246889_at,252306_at,249063_at,248297_at,254786_at,254394_at,257934_at,255073_at,253463_at,257878_at,248593_at,253433_s_at,248022_at,247796_at,249502_s_at,256985_at
0.05,2000,1000,267218_at,261181_at,264500_at,250794_at,254336_at,248791_at,250083_at,245560_at,248405_at,258590_at,260990_at,245371_at,267620_at,265091_s_at,246966_at,257943_at,245892_at,245624_at,259844_at,264934_at,254146_at,264610_at,263988_at,267198_at,258352_at,261533_at,262726_at,258116_at,258130_at,253724_at,246889_at,254791_at,247785_at,246466_at,257944_at,252306_at,247697_at,262545_at,249063_at,256773_at,247262_at,259107_at,248297_at,257934_at,254786_at,254394_at,255073_at,253433_s_at,253463_at,248022_at,257878_at,248593_at,247796_at,262083_at,262103_at
0.05,2000,1500,267218_at,261181_at,264500_at,250794_at,254336_at,248791_at,250083_at,245560_at,248405_at,245371_at,258590_at,260990_at,267620_at,246966_at,265091_s_at,264934_at,245892_at,245624_at,257943_at,259844_at,254146_at,264610_at,263988_at,258116_at,258352_at,267198_at,261533_at,262726_at,253724_at,247697_at,246889_at,258130_at,254791_at,247785_at,246466_at,256773_at,262545_at,247262_at,257944_at,259107_at,252306_at,248297_at,254786_at,249063_at,257934_at,255073_at,254394_at,253433_s_at,257878_at,253463_at,247796_at,248593_at,248022_at,262083_at,256985_at
0.05,2000,2000,261181_at,267218_at,264500_at,250794_at,254336_at,248791_at,250083_at,245560_at,248405_at,258590_at,260990_at,245371_at,267620_at,265091_s_at,246966_at,257943_at,245892_at,264934_at,245624_at,259844_at,254146_at,263988_at,264610_at,267198_at,258352_at,258116_at,261533_at,253724_at,262726_at,258130_at,254791_at,246466_at,246889_at,247785_at,252306_at,247697_at,257944_at,262545_at,256773_at,247262_at,259107_at,249063_at,254786_at,248297_at,254394_at,255073_at,257934_at,253433_s_at,248022_at,257878_at,253463_at,247796_at,248593_at,262083_at,264214_s_at
0.05,2500,100,261181_at,267218_at,250794_at,264500_at,250083_at,254336_at,245560_at,265091_s_at,248791_at,258590_at,248405_at,267620_at,257943_at,246966_at,245624_at,245371_at,254146_at,245892_at,260990_at,264610_at,263988_at,258116_at,261533_at,264934_at,247697_at,259844_at,262726_at,258352_at,246889_at,246466_at,262545_at,248297_at,257944_at,254791_at,259107_at,256773_at,267198_at,253724_at,247785_at,254786_at,247262_at,249063_at,258130_at,255073_at,253433_s_at,257934_at,262083_at,253657_at,253463_at,250251_at,253580_at,248593_at,254394_at,265590_at,264214_s_at
0.05,3000,100,267218_at,261181_at,250794_at,245560_at,254336_at,264500_at,258590_at,250083_at,267620_at,265091_s_at,248405_at,246966_at,245624_at,245371_at,245892_at,259844_at,260990_at,254146_at,257943_at,248791_at,249063_at,258352_at,247785_at,262726_at,264934_at,261533_at,263988_at,254791_at,254786_at,246466_at,264610_at,248297_at,262545_at,247262_at,256773_at,267198_at,247697_at,259107_at,246889_at,257944_at,257878_at,262083_at,253580_at,248022_at,254394_at,248365_at,247515_at,248110_at,261907_at,264898_at,256924_at,248260_at,250251_at,253699_at,258760_at
0.05,3500,100,250794_at,261181_at,267218_at,250083_at,258590_at,245560_at,264500_at,254336_at,265091_s_at,245624_at,246966_at,267620_at,248405_at,254146_at,245371_at,259844_at,260990_at,245892_at,248791_at,264934_at,257943_at,263988_at,254786_at,258352_at,249063_at,246466_at,254791_at,257944_at,264610_at,247785_at,247262_at,262545_at,259107_at,261533_at,253724_at,247697_at,246889_at,262083_at,267198_at,256773_at,257878_at,263845_at,253204_at,256937_at,259042_at,260048_at,257628_at,253699_at,263892_at,266004_at,258116_at,265355_at,248297_at,256924_at,247515_at
0.05,4000,100,250794_at,245560_at,250083_at,261181_at,258590_at,264500_at,265091_s_at,267218_at,267620_at,246966_at,254336_at,245624_at,254146_at,248405_at,257943_at,259844_at,245371_at,260990_at,245892_at,258352_at,248791_at,249063_at,247262_at,254786_at,247785_at,254791_at,262726_at,246889_at,262545_at,247697_at,262083_at,267470_at,259042_at,263988_at,259107_at,264898_at,248365_at,256937_at,257878_at,248110_at,247515_at,253186_at,253580_at,246466_at,252958_at,261533_at,265355_at,264610_at,249576_at,250251_at,257944_at,264934_at,263845_at,258457_at,267262_at
